_id,subject,status
F7F309AAB2AF4078A4F5347C5585F93E,Grade 12 - Navigating the Workplace GLN4O - Guidance and Career Education - Grade 12 - Navigating the Workplace GLN4O,
5A67BE4356F74F27AC0BE501F30C2310,Arkansas English Language Arts Standards 2023 - English Language Arts (2023) - Grade 11,Archived
DEFB4237544A4AF698309BBC0D18EB5B,Grade 10 ELA Standards (2023) - English Language Arts (2023) - Grade 10,Archived
BE9CE7E470E1463497637A42B2617ADA,Grade 11 - Advanced Learning Strategies: Skills for Success After Secondary School GLE3O - Guidance and Career Education - Grade 11 - Advanced Learning Strategies: Skills for Success After Secondary School GLE3O,
BEF4EC7FB6414AA29D68219AA807A4BB,Grade 12 - Advanced Learning Strategies: Skills for Success After Secondary School GLS4O - Guidance and Career Education - Grade 12 - Advanced Learning Strategies: Skills for Success After Secondary School GLS4O,
93A92AEC69CA4BFAA675EDAA608F0CAE,South Carolina State Standards - English Language Arts (2023) - Grade 8,Archived
EB3CEFA6D026486CB7CC141240F18553,Grade 12 - Advanced Learning Strategies: Skills for Success After Secondary School GLE4O - Guidance and Career Education - Grade 12 - Advanced Learning Strategies: Skills for Success After Secondary School GLE4O,
9FE1283E3B2442BCB3DEDAF57E35018B,Grade 11 - Leadership and Peer Support GPP3O - Guidance and Career Education - Grade 11 - Leadership and Peer Support GPP3O,
1838D1DB3B1D48A3A2A7C4D7BA29929A,Grade 11 - Designing Your Future GWL3O - Guidance and Career Education - Grade 11 - Designing Your Future GWL3O,
97A58A7355AC48B285AF590D1BEE363D,Grade10 - Discovering the Workplace GLD2O - Guidance and Career Education - Grade10 - Discovering the Workplace GLD2O,
EB34E39327A049BDA146FDCEAEAACE79,Progression des apprentissages au secondaire - Mathématique - Québec-Domaine des maths - Séquences 4SN et 5SN - Progression des apprentissages en 4e et 5e secondaire-Option SN,
C0646FCCA38B4EEBB52708DEC3AC1E15,Alamo Colleges District Official SLO's - English Department - Composition I (ENGL1301),
BCB6101F53134C5ABE1F85A4D77C47F8,Indiana Academic Standards for English/Language Arts - English Language Arts (2023) - Grade 3,Archived
63983A7B90EA42DEAB4E19D600EF96E0,Media Arts Standards - Arts (2017-) - Media Arts: High School: Proficient,Published
6DFCD3B36A7A4CB48D0F2D25598B8E0C,Media Arts Standards - Arts (2017-) - Media Arts: High School: Accomplished,Published
1C443A4AC59943FD9ED7D4277F3EF849,Computer Science K-12 Learning Standards - Computer Science (2018-) - Level 3A: 9-10,Published
F9F4C79D236446E48522B16D210657DC,Computer Science Standards - Computer Science (2018-) - Level 3B: 11-12,Published
EEA1C2E68B9D423F9B1DB29D31E3D376,Media Arts Standards - Arts (2017-) - Media Arts: High School: Advanced,Published
17FCD684F7D04597AC7C0A65AC31BC9B,Social Studies Learning Standards - Social Studies (2018-) - Economics: Grades 9-12,Published
8A6157AC3F50469395F0A0D469359893,Maryland State Fine Arts Standards - Fine Arts (2016-) - Music: Grades PK-2,Published
3EA74135888C480496ED1DA58B5D3563,Grade 11 - Green Industries THJ3E (2009) - Technological Education - Grade 11 - Green Industries THJ3E (2009),
67CD8A45E27B448EB9CAF6325884F35D,Grade 12 - Green Industries THJ4M (2009) - Technological Education - Grade 12 - Green Industries THJ4M (2009),
0DF78FD0CD8B4C0687C20CED4FA39483,Grade 12 - Green Industries THJ4E (2009) - Social Science and Humanities - Grade 12 - Green Industries THJ4E (2009),
A786F682A3DC4CD9A30CCF76C62C6374,Grade 10 - Hairstyling and Aesthetics TXJ2O (2009) - Technological Education - Grade 10 - Hairstyling and Aesthetics TXJ2O (2009),
9815A62B51CF488CA5A0E73F56E88A09,Grade 11 - Hairstyling and Aesthetics TXJ3E (2009) - Technological Education - Grade 11 - Hairstyling and Aesthetics TXJ3E (2009),
86846106BDBF4C9A986524C17D5F013A,Grade 12 - Hairstyling and Aesthetics TXJ4E (2009) - Technological Education - Grade 12 - Hairstyling and Aesthetics TXJ4E (2009),
D255CE0472204FFE94FB77ADB8E4DB7B,Grade 10 - Health Care TPJ2O (2009) - Technological Education - Grade 10 - Health Care TPJ2O (2009),
F5D6689A5E42424CAE464067705D50C8,Grade 11 - Health Care TPJ3M (2009) - Technological Education - Grade 11 - Health Care TPJ3M (2009),
DC0AD15382F44152953943702B303D49,Grade 11 - Health Care TPJ3C (2009) - Technological Education - Grade 11 - Health Care TPJ3C (2009),
8AEBB593B13E4CFE9832838DAEC04454,Grade 12 - Health Care TPJ4M (2009) - Technological Education - Grade 12 - Health Care TPJ4M (2009),
1F5F5B6949FF43B7A83FEC4488AEDA24,Grade 12 - Health Care TPJ4C (2009) - Technological Education - Grade 12 - Health Care TPJ4C (2009),
2F53CB7B1A71410BBA753B025DAF6980,Grade 12 - Child Development and Gerontology TOJ4C (2009) - Technological Education - Grade 12 - Child Development and Gerontology TOJ4C (2009),
E4891343474844DC93B45830C92760EC,Grade 12 - Health Care: Support Services TPJ4E (2009) - Technological Education - Grade 12 - Health Care: Support Services TPJ4E (2009),
BDCEE6BFFFE64DB19557C6D5464829B1,Grade 10 - Hospitality and Tourism TFJ2O (2009) - Technological Education - Grade 10 - Hospitality and Tourism TFJ2O (2009),
671AAB0ABB89410D9095D8C8E12090BB,Grade 11 - Hospitality and Tourism TFJ3C (2009) - Technological Education - Grade 11 - Hospitality and Tourism TFJ3C (2009),
D7C3BA856B2141338FF5BBC5965A722C,Grade 11 - Hospitality and Tourism TFJ3E (2009) - Technological Education - Grade 11 - Hospitality and Tourism TFJ3E (2009),
C1F4008FF2E04A908F7DB40CCE2AE583,Grade 12- Hospitality and Tourism TFJ4C (2009) - Technological Education - Grade 12- Hospitality and Tourism TFJ4C (2009),
A03E58ED0E754384A9CF744C078F37C3,Grade 12- Hospitality and Tourism TFJ4E (2009) - Technological Education - Grade 12- Hospitality and Tourism TFJ4E (2009),
531A7F03054843C1931BE64D38F5B50B,Grade 10 - Manufacturing Technology TMJ2O (2009) - Technological Education - Grade 10 - Manufacturing Technology TMJ2O (2009),
3E0129F3756445CB95AF0B7B1E1DEF12,Grade 11 - Manufacturing  Engineering Technology TMJ3M (2009) - Technological Education - Grade 11 - Manufacturing  Engineering Technology TMJ3M (2009),
49FD6D87924B4ED4AC39E78AF205213E,Grade 11 - Manufacturing Technology TMJ3C (2009) - Technological Education - Grade 11 - Manufacturing Technology TMJ3C (2009),
043DEA9A8B094849B2A3937FCFB9CE9F,Grade 11 - Manufacturing Technology TMJ3E (2009) - Technological Education - Grade 11 - Manufacturing Technology TMJ3E (2009),
39E75881C8404E7BA2559144C58E755C,Grade 12 - Manufacturing Engineering Technology TMJ4M (2009) - Technological Education - Grade 12 - Manufacturing Engineering Technology TMJ4M (2009),
755DDD90AD1348ED83303FFAAFCE5DA7,Grade 11 - Communications Technology TGJ3M (2009) - Technological Education - Grade 11 - Communications Technology TGJ3M (2009),
6E572D6AF8884A2FB71F13230FA7F29C,Grade 12 - Green Industries THJ4E (2009) - Technological Education - Grade 12 - Green Industries THJ4E (2009),
DA8E8F9BC15D4838B6D25E1B0A679C65,Grade 12 - Manufacturing Technology TMJ4C (2009) - Technological Education - Grade 12 - Manufacturing Technology TMJ4C (2009),
79A898F68FA042A2AE8F28CE2D22CDA1,Grade 12 - Manufacturing Technology TMJ4E (2009) - Technological Education - Grade 12 - Manufacturing Technology TMJ4E (2009),
16F32D039D5440B08292C0C3E8EF2FC5,Grade 10 - Technological Design TDJ2O (2009) - Technological Education - Grade 10 - Technological Design TDJ2O (2009),
93449FE4EECE4E9892F0224E9820CA72,Grade 11 - Technological Design TDJ3M (2009) - Technological Education - Grade 11 - Technological Design TDJ3M (2009),
B64E4E85AEAC4C10A53E128BB1583835,Grade 11 - Technological Design and the Environment TDJ3O (2009) - Technological Education - Grade 11 - Technological Design and the Environment TDJ3O (2009),
64D75EF3E3A84464B6A24C6E7B3A6F67,Grade 12 - Technological Design TDJ4M (2009) - Technological Education - Grade 12 - Technological Design TDJ4M (2009),
8F97C1C78AC740C388EE8E074AF41253,Grade 12 - Technological Design in the Twenty-first Century TDJ4O (2009) - Technological Education - Grade 12 - Technological Design in the Twenty-first Century TDJ4O (2009),
660F82E7B2574555B3742757AA17E61E,Grade 10 - Transportation Technology TTJ2O (2009) - Technological Education - Grade 10 - Transportation Technology TTJ2O (2009),
67AF9B060DBD4C168DA143BAD38D4524,Grade 11 - Transportation Technology TTJ3C (2009) - Technological Education - Grade 11 - Transportation Technology TTJ3C (2009),
8BBC0C6143F142D7B7DD1788327F4662,Grade 11 - Transportation Technology: Vehicle Ownership TTJ3O (2009) - Technological Education - Grade 11 - Transportation Technology: Vehicle Ownership TTJ3O (2009),
25B1C695E898425C9A7A7B216A2A683E,Grade 12 - Transportation Technology: Vehicle Maintenance TTJ4E (2009) - Technological Education - Grade 12 - Transportation Technology: Vehicle Maintenance TTJ4E (2009),
C68C0B76927B437581B5A2D0AA553862,Grade 12 - Transportation Technology TTJ4C (2009) - Technological Education - Grade 12 - Transportation Technology TTJ4C (2009),
A37861F955B4487DBD9F02C2FABD87F1,Level 1 - Classical Languages (Ancient Greek/Latin) LVGBD/LVLBD (2016) - Classical Studies and International Languages - Level 1 - Classical Languages (Ancient Greek/Latin) LVGBD/LVLBD (2016),
E03DBE2FE67540AAB64BC74C4F81CD8C,Level 1 - International Languages LBABO – LDYBO (2016) - Classical Studies and International Languages - Level 1 - International Languages LBABO – LDYBO (2016),
C1C707646D1E426C93D0499B05F6F0B7,Level 3 - International Languages LBADO – LDYDO (2016) - Classical Studies and International Languages - Level 3 - International Languages LBADO – LDYDO (2016),
83E7836651D04D74AAF8B47422EE66AF,Level 3 - International Languages LBADU – LDYDU (2016) - Classical Studies and International Languages - Level 3 - International Languages LBADU – LDYDU (2016),
B2A5CF947B8D4DD8B79638E5C42F38B3,Level 2 - International Languages LBACO – LDYCO (2016) - Classical Studies and International Languages - Level 2 - International Languages LBACO – LDYCO (2016),
E4A5883639194B54B163D68681D7FFB0,Level 2 - International Languages LBACU – LDYCU (2016) - Classical Studies and International Languages - Level 2 - International Languages LBACU – LDYCU (2016),
D7683E80BA134C13A9DAB1A0C251B9C0,Level 2 - Classical Languages (Ancient Greek/Latin) LVGCU/LVLCU (2016) - Classical Studies and International Languages - Level 2 - Classical Languages (Ancient Greek/Latin) LVGCU/LVLCU (2016),
600A0FBAA42F430E9BCB32C23CF7C09D,"Grade 12 - Classical Civilization, LVV4U (2016) - Classical Studies and International Languages - Grade 12 - Classical Civilization, LVV4U (2016)",
5093B421E1684C33A8FDFBEDB0FE16BE,Level 3 - Classical Languages (Ancient Greek/Latin) LVGDU/LVLDU (2016) - Classical Studies and International Languages - Level 3 - Classical Languages (Ancient Greek/Latin) LVGDU/LVLDU (2016),
651A6927DA374AF0A3C6D264F8D68C4C,Level 1 - International Languages LBABD – LDYBD (2016) - Classical Studies and International Languages - Level 1 - International Languages LBABD – LDYBD (2016),
777A4E5C98194EEE91CA3E198C8953FF,Grade 12 - Interdisciplinary Studies IDC4O/IDP4O (2002) - Interdisciplinary Studies - Grade 12 - Interdisciplinary Studies IDC4O/IDP4O (2002),
41C3D892CFEE4656A1E6921641358F12,Grade 11 - Creating Opportunities through Co-op DCO3O (2018) - Cooperative Education - Grade 11 - Creating Opportunities through Co-op DCO3O (2018),
F6B0BDE86301471D89736A3B6D5DD895,Cooperative Education Linked to a Related Course (or Courses) (2018) - Cooperative Education - Cooperative Education Linked to a Related Course (or Courses) (2018),
661CBE96F5B74931A6DBEB9BD281F19B,Level 1 - Native Languages (NL1) (LNAAO – LNOAO) (1999) - Native Languages - Level 1 - Native Languages (NL1) (LNAAO – LNOAO) (1999),
B1394F678A7C4AD2B044BFA4DB53AD05,Level 2 - Native Languages (NL2) (LNABO – LNOBO) (1999) - Native Languages - Level 2 - Native Languages (NL2) (LNABO – LNOBO) (1999),
41BFB819D85446A9B1F6648EF3440246,Level 3 - Native Languages (NL3) (LNACO – LNOCO) (1999) - Native Languages - Level 3 - Native Languages (NL3) (LNACO – LNOCO) (1999),
FB0C06DB3F684F47B96C53BB366332FD,Level 4 - Native Languages (NL4) (LNADO – LNODO) (1999) - Native Languages - Level 4 - Native Languages (NL4) (LNADO – LNODO) (1999),
D8D6F86F8C484B458E264DEE7F5D3B77,Level 5 - Native Languages (NL5) (LNAEO – LNOEO) (1999) - Native Languages - Level 5 - Native Languages (NL5) (LNAEO – LNOEO) (1999),
ABF04C245E3345DA8ED331892328E553,Level 1 - English as a Second Language ESLAO (2007) - English as a Second Language - Level 1 - English as a Second Language ESLAO (2007),
871D756FADA648CCAD194AEA6CDF23A5,Level 2 - English as a Second Language ESLBO (2007) - English as a Second Language - Level 2 - English as a Second Language ESLBO (2007),
F779E4D415AD49198E10DD4B16B93B11,Level 3 - English as a Second Language ESLCO (2007) - English as a Second Language - Level 3 - English as a Second Language ESLCO (2007),
D7AEC063CA8B4A8B8F4314F8399A2B92,Level 4 - English as a Second Language ESLDO (2007) - English as a Second Language - Level 4 - English as a Second Language ESLDO (2007),
7B8A44AD50C8436BBF8E1B2C48749B0F,Level 5 - English as a Second Language ESLEO (2007) - English as a Second Language - Level 5 - English as a Second Language ESLEO (2007),
AADAEC60D91345DC94C783655063FDC2,Level 1 - English Literacy Development ELDAO - English as a Second Language - Level 1 - English Literacy Development ELDAO,
F98093CBC75644B4A7A84ECF6B06EFF9,Level 2 - English Literacy Development ELDBO - English as a Second Language - Level 2 - English Literacy Development ELDBO,
140A8C8ACF1A4F1AA6B90350734DADE5,Level 3 - English Literacy Development ELDCO - English as a Second Language - Level 3 - English Literacy Development ELDCO,
6F2FA2EED4B74CE9BF78516DC9FF7A4A,Level 4 - English Literacy Development ELDDO - English as a Second Language - Level 4 - English Literacy Development ELDDO,
8518112507574210B25BBDEB68721FC1,Level 5 - English Literacy Development ELDEO - English as a Second Language - Level 5 - English Literacy Development ELDEO,
862571128F7F4CE7B6B8909E02E9DB0C,Grade 12 - Drama ADA4E Workplace Preparation (2010) - The Arts - Grade 12 - Drama ADA4E Workplace Preparation (2010),
1F57EF72B8FD4694BFD4DB01FBCEB5DB,"Grade 11 - Contemporary First Nations, Métis, and Inuit Issues and Perspectives NDA3M (2019) - First Nations, Métis, and Inuit Studies - Grade 11 - Contemporary First Nations, Métis, and Inuit Issues and Perspectives NDA3M (2019)",
30B757C14ABE408BA09848398FA749F9,American Sign Language as a Second Language LASBO - American Sign Language as a Second Language - American Sign Language as a Second Language LASBO,
363C77CF09ED476280DC7729F37433FE,Virginia's CTE Resource Center - CTE (2019-) - Culinary Arts 2 (8276),Published
8E628DC135D740BF96A61920E62922FE,Virginia's CTE Resource Center - CTE (2019-) - Introduction to Culinary Arts (8250),Published
05508AE20D834C248287E74DDBB280C5,Virginia's CTE Resource Center - CTE (2019-) - Veterinary Science 1 (8088),Published
F360DD99993A4217B145A6A038F7A55F,Virginia's CTE Resource Center - CTE (2019-) - Small Animal Care 1 (8083),Published
04BA9576406044BE870116B181E1EFC6,Virginia's CTE Resource Center - CTE (2019-) - Culinary Arts 1 (8275),Published
534700285FA64D578D6FE1CC29D534BA,Virginia CTE Resource Center - CTE (2019-) - Small Animal Care 2 (8084),Published
22F7D738D6F645059B4ECD670888271D,Virginia's CTE Resource Center - CTE (2019-) - Veterinary Science 2 (8089),Published
4567BBA913D8444CB7BDF84045B386DA,BioSTEM III - CTE (2020-) - BioSTEM III,Published
DFCA966D000F456DADAD1B6C106FCF8F,BioSTEM II - CTE (2020-) - BioSTEM II,Published
F5413685DE8B44ADA548753070C094D2,BioSTEM I - CTE (2020-) - BioSTEM I,Published
3F2B10FB18B54F0A97B527DADB0E97C1,Accounting I - CTE (2020-) - Accounting I,Published
21B4C1D5C2384929AC279B62F92CAEC7,Accounting II - CTE (2020-) - Accounting II,Published
224D9462E0DC4A919A19F9173FBAA09B,Advanced Computer Applications - CTE (2020-) - Advanced Computer Applications,Published
850AAC14B578476B9E9C137E433F72D1,Architectural & Engineering Design I - CTE (2020-) - Architectural & Engineering Design I,Published
11F47DB0B1554756AFD7A7FF487B7888,Architectural & Engineering Design II - CTE (2020-) - Architectural & Engineering Design II,Published
017D4AC35E77449B91657811B3337EAC,Architectural & Engineering Design III - CTE (2020-) - Architectural & Engineering Design III,Published
B49CA29A79004C8F942294DAF2838146,Banking & Finance - CTE (2020-) - Banking & Finance,Published
28C250C809F943EC985838C21F20CEC1,Business Communications - CTE (2020-) - Business Communications,Published
239A7018398540DC98703BBD43C82DB9,Business & Entrepreneurship Practicum - CTE (2020-) - Business & Entrepreneurship Practicum,Published
1CE8996E2CA440FAB7C5E6168832D618,Cabling & Internetworking - CTE (2020-) - Cabling & Internetworking,Published
54905708BB3441B083A39F2A2C772DC5,Cardiovascular Services - CTE (2020-) - Cardiovascular Services,Published
BCB4138A4294438F88B797A3FEE0936C,Computer Applications - CTE (2020-) - Computer Applications,Published
7F04837D00D949AFA7035E4273ADA9EC,Computer Systems - CTE (2020-) - Computer Systems,Published
F4E45057520249EAB6C67162BAA16502,Cosmetology II - CTE (2020-) - Cosmetology II,Published
3BB142745C854FDCA381FA3954BFC6AA,Cosmetology III - CTE (2020-) - Cosmetology III,Published
B5E7D2FB3AB649BDB3EB2078E553AFA1,Cosmetology I - CTE (2020-) - Cosmetology I,Published
2B0D0CF1547F44CDBEB0EBEE228F4DC1,Computer Science Foundations - CTE (2020-) - Computer Science Foundations,Published
7D168B38EEBD46BBB934209A3BEE6911,Digital Electronics - CTE (2020-) - Digital Electronics,Published
2E6BC339AD6E4375B09626AF9D3EB660,Engineering Design I - CTE (2020-) - Engineering Design I,Published
5D6F3B0663FF4D7592B12A64682161E7,Engineering Design II - CTE (2020-) - Engineering Design II,Published
FC34EDFD6CAD4139ACF2E7AFA71772F8,Entrepreneurship - CTE (2020-) - Entrepreneurship,Published
BC266B44CA3B45DF84FE95B8EA3624D3,Family Studies - CTE (2020-) - Family Studies,Published
4B2E1BF23C784EC68C5C5783E4774E94,Fundamentals of Construction - CTE (2020-) - Fundamentals of Construction,Published
341EEDE513924C0789097245CDAAD869,Event Planning and Management - CTE (2020-) - Event Planning and Management,Published
FD9D72DE17E24BB0A493517B24063F00,Hospitality and Tourism Management I - CTE (2020-) - Hospitality and Tourism Management I,Published
6020DF5CB61346E4A90442B50E72A33D,Hospitality and Tourism Management II - CTE (2020-) - Hospitality and Tourism Management II,Published
75564B9C9433413386B94A0B0F3203B8,Hospitality and Tourism Management III - CTE (2020-) - Hospitality and Tourism Management III,Published
A93721F385FF497B9551DE50C9B2A16E,HVAC - CTE (2020-) - HVAC,Published
9C4C3AE7CF974FD59FEBC787678C5900,Introduction to Business and Marketing - CTE (2020-) - Introduction to Business and Marketing,Published
F01D32168A3B44D0A48143B9C834C8F9,Lifespan Development - CTE (2020-) - Lifespan Development,Published
5DF92517DCC24B9F89D8941F199B1EC2,Marketing & Management I: Principles - CTE (2020-) - Marketing & Management I: Principles,Published
61BFF826AA314953A2F26DF0AB66A08F,Marketing & Management II: Advanced Strategies - CTE (2020-) - Marketing & Management II: Advanced Strategies,Published
0813C46981704C33A03D5A1982136EC0,Mechatronics I - CTE (2020-) - Mechatronics I,Published
AFF1D0E37BA346518917F1AF5AB0595A,Mechatronics II - CTE (2020-) - Mechatronics II,Published
A951EF917C6D43328FA64773C8D3EEC9,Medical Therapeutics - CTE (2020-) - Medical Therapeutics,Published
14F734BA17AA465D86223B0A03634DE6,Indiana Department of Education Standards - Mathematics (2023) - Grade 8,Archived
57779A9D9F79448E948CCF131032E616,Indiana Department of Education Standards - Mathematics (2023) - Grade 7,Archived
2AAF70C6C747421EA78787E77B060FD2,English 2 Standards - English - English 2,
37F99F095753454DA8D3714D5394EB17,English 1 Standards - English - English 1,
FFE0DB3616A940B0A3A8605081816837,Ohio’s Learning Standards – Extended with Learning Progressions Science - Science - Extended Learning Standards (2019-) - Kindergarten,Published
57C9C09703654847B69EF280FECB4EC2,Ohio’s Learning Standards – Extended with Learning Progressions Science - Science - Extended Learning Standards (2019-) - Grade 1,Published
DF1015C4273347948B92808C3E8BB3C4,Indiana State Standards from IDOE - Mathematics (2023) - Grade 3,Archived
E5E8996EDD2D45D290790E7046E30E23,Indiana Academic Standards from IDOE - Social Studies (2023) - Grade 3,Archived
6DE4095A93D548DE9D2ED642173923D4,Indiana State Standards from IDOE - Science (2023) - Grade 3,Archived
F2803BE1E83F4DC89885EF201362653E,"Mechanical, Electrical, & Plumbing Systems - CTE (2020-) - Mechanical, Electrical, & Plumbing Systems",Published
B7F381509DB44E21B811E68B61EA6BD1,Networking - CTE (2020-) - Networking,Published
3AF8579B5A36419C90ADF92A9CEC35E0,Nutrition Science & Diet Therapy - CTE (2020-) - Nutrition Science & Diet Therapy,Published
0E68211688644CF6B7608356088BEBB8,Pre-Law I - CTE (2020-) - Pre-Law I,Published
F3551EA2150C4769B97AA9677CCB7ECB,Pre-Law III - CTE (2020-) - Pre-Law III,Published
8348CB353E6D43AC97FDC26B2DD6B17D,Principles of Engineering and Technology - CTE (2020-) - Principles of Engineering and Technology,Published
DB87EF2A3C0F4106858DC1AEEE4618AC,Principles of Manufacturing - CTE (2020-) - Principles of Manufacturing,Published
A39E9640F80B4F7DB3FA21A4F2DC9E79,Rehabilitation Careers - CTE (2020-) - Rehabilitation Careers,Published
EF1C9AD004AA47E682C59B01ACCB7145,Residential & Commercial Construction I - CTE (2020-) - Residential & Commercial Construction I,Published
48A2E3F749234DB19533A0DBF9C611D6,Robotics & Automated Systems - CTE (2020-) - Robotics & Automated Systems,Published
3A33DE60183A45C2A47F085B820FB8FB,Supply Chain Management I - CTE (2020-) - Supply Chain Management I,Published
5490068627524301BDF7B91B0FA3A779,Supply Chain Management II - CTE (2020-) - Supply Chain Management II,Published
7C03C788D89E4FD2B4A360FFB766F17C,STEM II: Applications - CTE (2020-) - STEM II: Applications,Published
39A3C3EE8F1640BCA0FCF7C2EB455DB5,STEM III: STEM in Context - CTE (2020-) - STEM III: STEM in Context,Published
EFCA568C8DA64C069270C803001B3A38,Introduction to Entrepreneurship - CTE (2020-) - Introduction to Entrepreneurship,Published
BCF9FCFC9B7643FA9C2DE22B12218459,Introduction to Teaching as a Profession - CTE (2020-) - Introduction to Teaching as a Profession,Published
581527A7B2D942C0A907B4F31091DC5B,Teaching as a Profession II (TAP II) - CTE (2020-) - Teaching as a Profession II (TAP II),Published
43607275E71945F7A71D3FC73C1F5904,Teaching as a Profession (TAP) Practicum - CTE (2020-) - Teaching as a Profession (TAP) Practicum,Published
B816A2DB32454CA08E8C9A8817931B96,Ohio’s Learning Standards – Extended with Learning Progressions Science - Science - Extended Learning Standards (2019-) - Grade 2,Published
F2257D658C8A4FE694FE084EDC210857,VA's CTE Resource Center - CTE (2019-) - Horticulture Sciences (8034),Published
D3052EC653944AF3825F728B30AA47A2,VA's CTE Resource Center - CTE (2019-) - Landscaping 1 (8036),Published
75B46C2900F24440A6E0A9947845E617,VA's CTE Resource Center - CTE (2019-) - Introduction to Animal Systems (8008/36 weeks),Published
2BD8B45AA3C8450D84FACC305364C364,VA's CTE Resource Center - CTE (2019-) - Small Engine Repair (8082 - 36 weeks),Published
3413D451C591411FB6414FEA50542670,VA's CTE Resource Center - CTE (2019-) - Agricultural Fabrication and Emerging Technologies (8019 - 36 weeks) ,Published
6EBD174F0C1F48FAAD0AC7DE1CF09398,VA's CTE Resource Center - CTE (2019-) - Agricultural Structural Systems (8017 - 36 weeks),Published
372116D9425548D1876C10A59145BAEA,"VA's CTE Resource Center - CTE (2019-) - Agricultural Power Systems, Advanced (8020 - 36 weeks)",Published
61737FB453B848DE9ACF7A3D6AF3AF25,VA's CTE Resource Center - CTE (2019-) - Agricultural Business Fundamentals I (8022 - 36 weeks) ,Published
891E7CFF28F44C9A9D71C92A4C11F0F6,VA's CTE Resource Center - CTE (2019-) - Economics and Personal Finance (6120 - 36 weeks),Published
7F80DA70F3FC4A758129E9829AFC129C,VA's CTE Resource Center - CTE (2019-) - Business Management (6135 - 36 weeks),Published
A6DA53B9649D4BC99800CDAC83C5A3CF,VA's CTE Resource Center - CTE (2019-) - Computer Information Systems (6612 - 36 weeks),Published
FE8C094F20E046D5A6AF46C8ECC1D488,National Family and Consumer Science Standards - CTE - 6th Grade FACS,
DF7AB9D88A964A45928539586853E8E6,National FACS Standards - CTE - 7th and 8th - FACS -  Life Skills 1,
CD213D1D3D534E168DC317160B0337AC,2023 Indiana Academic Standards English/Language Arts Grades 11-12 - English Language Arts (2023) - Grades 11-12,Archived
2453FB25913C4420908F83FC7A8AF58E,2023 Indiana Academic Standards English/Language Arts Grades 9-10 - English Language Arts (2023) - Grades 9-10,Archived
F189B191E4354C45B335C50A0E2D0976,English Language Proficiency Standards - English Language Proficiency (2015-) - Grades 9-12,Published
46F4280B9342433C9C576062F9AF5A55,Statewide Dual Credit - Tennessee Department of Education - Statewide Dual Credit (SDC) (2022-) - Psychology (PSYC 1030),Published
962F305CF12148C1A2005848380B841F,Statewide Dual Credit Learning Objectives Speech and Communications - Tennessee Department of Education - Statewide Dual Credit (SDC) (2022-) - Speech and Communications (COMM 2025),Published
032A7E1B126F47CE8E757BA2606FA44E,Vakken jaar 1 – Wiskunde - Lerarenopleidingen exact - NST | Algebraïsche vaardigheden,
76AB02D2E8314B78BFD95E7BA9484BFA,NC Career and Technical Education Course Management System - CTE (2023-) - Game Art and Design (TS31),Published
529192005BCC4216B425FBD72AC8DC50,Niobrara Schools Curriculum  - Social Studies  - Geography,
E28E07D6E72645D2BEB79DD1B4BBB7BA,Statewide Dual Credit Learning Objectives  American History - Statewide Dual Credit (SDC) (2022-) - American History II (HIST 2020),Published
219FF77578744ADE8EA393D482DFEE9A,VA's CTE Resource Center - CTE (2019-) - Firefighting 1 (8705 - 36 weeks),Published
F3F43198F3F54F41B5D055F857CA4620,"VA's CTE Resource Center - CTE (2019-) - Introduction to Power, Structural, and Technical Systems (8016/36 weeks) ",Published
DF33E2F892D44A79AC7099927E711543,Tennessee Content Standards - CTE (2020-) - Work-Based Learning: Career Practicum,Published
ED84C17408DD4F08B7084A40AB40F494,South Carolina College- and Career-Ready English Language Arts Standards - English Language Arts (2023) - English 4,Archived
EA7621E163CD4B77879A6EA69CC33D8A,Georgia Department of Education - CTAE (2013-) - Exploring Agriculture Education (Sixth Grade) (2019),Published
6347617A93F44BB7BCD656F4CCC183DF,California Arts Standards for Public Schools - Arts (2019-) - Music: Harmonizing Instruments - Proficient,Published
AC8847AE30E647EAA4C64446611734F1,Washington Career and Technical Education  21st Century Leadership Skills - CTE - 21st Century Leadership Skills,
17A82565CEB74CD383B5DAAF74C1C9A5,EDEXCEL - Math (2017) - Foundation Tier,
04DDDE81DB054B71AC518C13473DD5E3,GADOE site - CTAE (2013-) - Introduction to Business & Technology (2013),Published
9731AFE6ADAF40C9B8811CECF071F617,VA's CTE Resource Center - CTE (2019-) - Electricity I (8533/36 weeks) ,Published
39B501C3BDD64621A7E585173ECA6DD8,VA's CTE Resource Center - CTE (2019-) - Sports Medicine/Athletic Training I (Condensed) (8316—36 weeks/140 hours),Published
47FBCD0DF5274339A4201D5BC1C6A540,VA's CTE Resource Center - CTE (2019-) - Sports Medicine/Athletic Training II (Condensed) (8317—36 weeks/140 hours),Published
A2058EB4C89D4D60A68833086CC6020B,VA's CTE Resource Center - CTE (2019-) - Nurse Aide 1 (8360 - 36 weeks),Published
1419C38AC8AF444FA4390F4A3E20E5C2,VA's CTE Resource Center - CTE (2019-) - Electricity 2 (8534/36 weeks) ,Published
2CDA8431C25848759DEBDC465B7D4F45,VA's CTE Resource Center - CTE (2019-) - Medical Terminology (8383 - 36 weeks),Published
0A642DAE9F0C4374B5E6F06E9E88727B,VA's CTE Resource Center - CTE (2019-) - Introduction to Health and Medical Sciences (8302- 36 weeks),Published
